title,price,condition,processor_tier,processor_brand,processor_generation,ram,storage,storage_type_score,gpu_tier,has_dedicated_gpu,screen_size,is_fullhd,is_4k,is_2k,is_gaming,is_touchscreen,is_2in1,has_ssd,has_hdd,battery_wh,is_new,is_used,condition_score,has_warranty,brand_premium,model_year,has_backlit
"Lenovo ThinkPad T480 Allama Iqbal Town - Umar Block, Lahore•3 days ago Call Chat",59000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Precision 5520 | Core i5 7th Gen | 16GB RAM | 256GB SSD Saddar, Lahore•4 days ago Call Chat",94000,Used,3,1,7,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"TOSHIBA | Core i7 6th Gen | 8 GB RAM 240 GB SSD Gulshan-e-Iqbal, Karachi•2 weeks ago Call Chat",35999,Used,4,1,6,8.0,240.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,2,,0
"hp elitebook 840 g7 Sambrial, Sialkot•1 day ago Call Chat WhatsApp",75000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Apple MacBook Pro 2015 Core i5 8GB/128GB Retina Display Fresh stock Model Town, Islamabad•4 weeks ago Call Chat",60000,New,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2015.0,0
"Dell Core i5 i7 10th 11th 12th Gen Laptop Slim Touch Latitude Laptops Model Town Extension, Lahore•4 weeks ago Call Chat",58000,Used,4,1,12,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Laptop plus tablet / branded Asus 2 in 1 tablet plus laptop DHA Phase 5, Karachi•2 weeks ago Call Chat",35000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,5,0,3,,0
"laptop | HP ProBook 650 G8 | core i5/8th Gen | 8gb RAM/256GB SSD Bahadurabad, Karachi•3 weeks ago Call Chat",80999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP ProBook 650 G2/G3 i5 6th/7th Gen | 8GB | 256GB NVMe | 15.6 FHD Qartaba Chowk, Lahore•3 weeks ago Call Chat",46500,Used,3,1,7,,256.0,3,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 840 G6 8th Gen Core i5 8GB | 256GB Laptop Stock Available Gulberg, Lahore•4 weeks ago Call Chat",60000,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Thinkpad T470 core i5-6 generation 8 gb ram. 256 gb SSD. . Township - Sector A2, Lahore•2 weeks ago Call Chat",36999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 7390 i7 8th Gen 8GB RAM 256GBSSD FHD Backlite Bezzeless! Saddar, Rawalpindi•2 weeks ago Call Chat",55900,Used,4,1,8,8.0,256.0,2,0,0,15.6,1,0,0,0,0,0,1,0,,0,0,5,0,3,,1
"FUJITSU CORE I5 8TH GEN Gulberg, Lahore•3 weeks ago Call Chat",32999,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Apple macbook air 2017 Township - Sector A2, Lahore•3 days ago Call Chat",55000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2017.0,0
"elitebook 850 g laptop Rawat, Islamabad•2 weeks ago Call Chat",85000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP EliteBook 850 G7 i5 10th Gen | 16GB RAM Wapda Town Phase 2, Lahore•3 weeks ago Call Chat",97999,Used,3,1,10,16.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Microsoft Surface Pro 6/Pro 7+ Available E-11/3, Islamabad•2 weeks ago Call Chat",55000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP ProBook 350 G1 Shadbagh, Lahore•5 days ago Call Chat",25000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp ProBook 440 g6 Gulgasht Colony, Multan•4 days ago Call Chat",56000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3410 – Core i5 10th Generation 8GB Ram 256GB ssd Gulshan-e-Mehar, Multan•1 week ago Call Chat",59999,Used,3,1,10,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Toshiba Portégé Z30-B Darul Islam Colony, Attock•2 days ago Call Chat",22000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,2,,0
"laptop,Lenovo ThinkPad X250,core i5,5th gen,4gb RAM/500GB HDD Nazimabad, Karachi•1 week ago Call Chat",23000,Used,3,1,5,4.0,500.0,1,0,0,15.6,0,0,0,0,0,0,0,1,,0,0,5,0,3,,0
"Lenovo Laptop Lenovo Thinkpad All Types Laptop's Chromebooks Available Valencia Town, Lahore•4 weeks ago Call Chat",9999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 5290-5i 8th Gen,2k Touch Screen,Excellent Condition Bassali, Rawalpindi•3 days ago Call Chat",55999,Excellent,2,0,0,,,0,0,0,15.6,0,0,1,0,1,0,0,0,,0,0,9,0,3,,0
"laptop | HP ProBook 650 G8 | core i5/8th Gen | 8gb RAM/256GB SSD Shahra-e-Faisal, Karachi•3 weeks ago Call Chat",80999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 5580 Core i5 7th Gen | 16GB RAM | 256GB Islampura, Lahore•4 days ago Call Chat",49900,Used,3,1,7,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP ZBook 15 G2 Laptop |i7 4th Gen| 8/256 GB | 1GB Graphic Card Johar Town, Lahore•4 weeks ago Call Chat",32999,Used,4,1,4,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"ACEMAGIC LAPTOP 12 GENERATION MODEL AX15 Shah Latif Town, Karachi•4 days ago Call Chat",60000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Lenovo T14s M.A. Jinnah Road, Karachi•1 week ago Call Chat",60000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo ThinkPad X270 – Ultra-Portable Business Laptop Johar Town, Lahore•4 days ago Call Chat",39000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP Laptop i3 i5 i7 5th 6th 7th 8th 10th Gen Elitebook Probook Laptops Township, Lahore•4 weeks ago Call Chat",38000,Used,4,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Best Used Laptops & Chromebooks - Student & Gaming Wah Model Town - Phase 2, Wah•1 week ago Call Chat",10999,Fair,2,0,0,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,1,5,0,1,,0
"HP ZBook 15 G2 Laptop |i7 4th Gen| 8/256 GB | 1GB Graphic Card Johar Town, Lahore•4 weeks ago Call Chat",32999,Used,4,1,4,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude e5440 i3 / i5 4th Gen - 8 GB RAM 128 GB SSD RJ Shopping Mall, Karachi•1 week ago Call Chat",23999,Used,3,1,4,8.0,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"hp probook g5 640 - core i5 8th gen- 100% original No repair No paint Bhekopur, Gujranwala•2 weeks ago Call Chat",49999,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Apple MacBook Air 2015 8GB / 128GB SSD fresh stock Laptop Available Dream Valley Smart City, Islamabad•4 weeks ago Call Chat",44000,New,2,0,0,,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,2015.0,0
"Hp i5 8th Gen Generation Laptop in New Condition. Better Than Dell Cantt, Lahore•4 weeks ago Call Chat",48000,New,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"laptop | HP ProBook 650 G8 | core i5/8th Gen | 8gb RAM/256GB SSD Malir, Karachi•3 weeks ago Call Chat",80999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP EliteBook 845 G8 Ryzen 5 Pro 5650U | 16GB RAM | 256GB SSD Cycle 28 Nespak Housing Scheme, Lahore•2 weeks ago Call Chat",79000,Used,3,2,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP Laptop HP Elitebook 840 HP Probook HP Zbook Laptop HP Core i3 i5 i7 Johar Town, Lahore•1 week ago Call Chat",24999,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP x360 435 G8 Ryzen 5 5600, Lenovo Yoga L13 Core i5 11th Johar Town Phase 1, Lahore•1 week ago Call Chat",75000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp elitebook 850 G5/G6 Lake City, Lahore•2 weeks ago Call Chat",67000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"hp probook i5 6th gen warranty 90 day's quantity Available DHA City Karachi, Karachi•3 days ago Call Chat",46000,Used,3,1,6,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,1,3,,0
"hp probook i5 6th gen warranty 90 day's quantity Available DHA City Karachi, Karachi•3 days ago Call Chat",46000,Used,3,1,6,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,1,3,,0
"HP Laptop i3 i5 i7 5th 6th 7th 8th 10th Gen Elitebook Probook Laptops Township, Lahore•4 weeks ago Call Chat",38000,Used,4,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 850 G3/G4| i7 6th Gen/ i5 7th Gen | 8GB RAM | 256GB SSD Paradise Arcade, Karachi•3 weeks ago Call Chat",45000,Used,4,1,6,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo P52 Workstation Core i7 8th Generation 4GB Nvidia P1000 Mustafa Town, Lahore•1 week ago Call Chat",85000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Microsoft surface pro 7 Singhpura, Lahore•3 weeks ago Call Chat",68000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp 845 G7 | Ryzen 5pro 4750u | 6core 12 processor Expo Avenue Society, Lahore•3 weeks ago Call Chat",65000,Used,3,2,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Core i5 10th Gen Generation. Better than Hp Super Town, Lahore•4 weeks ago Call Chat",50000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp ProBook | 640 G5 Core i5 8th Generation | Impoted laptop Gulberg, Lahore•1 week ago Call Chat",54000,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude E5520 | Core i5 2nd Gen Mehmoodabad, Karachi•5 days ago Call Chat",25000,Used,3,1,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp NoteBook | 250 G7 Core i5 10th Generation | imported laptop Johar Town, Lahore•1 week ago Call Chat",58000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 840 G3 Core i5 16GB RAM 128GB SSD Gulberg Greens, Islamabad•1 day ago Call Chat",55999,Used,3,1,0,16.0,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Microsoft Surface Laptop 3 | 10th Gen i5 | 8GB | 256GB | Model Town, Lahore•6 days ago Call Chat",69999,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Apple MacBook Air 2015 8GB / 128GB SSD fresh stock Laptop Available Dream Valley Smart City, Islamabad•4 weeks ago Call Chat",44000,New,2,0,0,,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,2015.0,0
"Apple Macbook pro 2015 i7 Sabzazar, Lahore•4 days ago Call Chat",65000,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2015.0,0
"Lenovo Thinkpad T470 core i5-6 generation 8 gb ram. 256 gb SSD. . Township - Sector A2, Lahore•2 weeks ago Call Chat",36999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 7490 Core i5 8th Generation Laptop Saddar, Karachi•6 days ago Call Chat",44999,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell 5400 i7 8th Gen 16GB RAM 256GB SSD ! Thin Bezzel's Laptop ! Saddar, Rawalpindi•2 weeks ago Call Chat",59900,Used,4,1,8,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenevo Chromebook Idea Pad Duet 5 (13Q7C) 8/256 GB Cantt, Sialkot•6 days ago Call Chat",62000,Used,2,0,0,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP EliteBook 840 I5 | Core i5 8th Gen | 8GB RAM | 256GB SSD Main Boulevard Gulberg, Lahore•3 weeks ago Call Chat",60000,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell/DELL LATITUDE E5540 CORE | i 5 /4th Gen | 8gb/320gb | fresh stock Saddar, Karachi•4 weeks ago Call Chat",28000,New,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"seagate IronWolf 16tb HDD Brand new official warrranty Pak Arab Housing Society Phase 2, Lahore•2 days ago Call Chat",95000,New,2,0,0,,,1,0,0,15.6,0,0,0,0,0,0,0,1,,1,0,10,0,1,,0
"Laptop | Used Laptop | Branded Laptop Johar Town Phase 1, Lahore•5 days ago Call Chat",25000,Fair,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,1,5,0,1,,0
"Panasonic TOUGHBOOK & TOUGHPAD | TRL Pakistan Rugged Laptops & Tablets Cantt, Jhelum•3 weeks ago Call Chat",70000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 5580 Core i5 7th Gen | 16GB RAM | 256GB Islampura, Lahore•4 days ago Call Chat",49900,Used,3,1,7,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo ThinkPad L13 Gen 2 - High-Performance Business Ultrabook Saddar Town, Karachi•5 days ago Call Chat",52000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"sale your old scap computer CPU monitor ups battery LDA Avenue - Block H, Lahore•2 weeks ago Call Chat",10000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Hp Elitebook core i5 6th gen 8GB ram / 256Gb SSD Gulshan-e-Iqbal, Karachi•3 weeks ago Call Chat",42500,Used,3,1,6,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP ENVY 17t i7- 6 generation Dastgir Colony, Karachi•12 hours ago Chat",60000,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,12.0,0,0,5,0,3,,0
"HP ZBook Firefly 14 G7 , HP Laptop , hp laptop North Nazimabad, Karachi•3 weeks ago Call Chat",80000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Legion 7i 2025 Glacier White DHA Phase 3, Lahore•17 hours ago Call Chat",6000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,17.0,0,0,5,0,1,2025.0,0
"Chromebook HP Dell Lenovo Laptop Also Available HP Laptop Dell Laptop Gulberg 3, Lahore•6 days ago Call Chat",9999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"seagate IronWolf 16tb HDD Brand new official warrranty Pak Arab Housing Society Phase 2, Lahore•2 days ago Call Chat",95000,New,2,0,0,,,1,0,0,15.6,0,0,0,0,0,0,0,1,,1,0,10,0,1,,0
"Dell Latitude e7420 7000 series Corei5-11 Generation/Touch Screen Margalla Enclave, Islamabad•2 weeks ago Call Chat",72000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Macbook Air 2015 D Ground, Faisalabad•3 weeks ago Call Chat",35000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2015.0,0
"HP Elitebook 820 G3 Core ( i5-6th ) 8/256 HP Laptop Johar Town Phase 1, Lahore•4 weeks ago Call Chat",37000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP probook 450 g7 – core i5 10th gen | 16gb ram | 256gb SSD | pro book Shah Faisal Town, Karachi•2 weeks ago Call Chat",75000,Used,3,1,10,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Laptop Core i5 i7 5th 6th 7th 8th 10 Generation Dell Hp Lenovo Laptops Allama Iqbal Town - Huma Block, Lahore•3 weeks ago Call Chat",39000,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo 500e Chromebook/Touch screen/360°/Play Store upported till 2029 Korangi, Karachi•4 weeks ago Call Chat",11000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Mix Laptops (i5 / i7 / Ryzen) | Excellent Condition | D Ground, Faisalabad•6 days ago Call Chat",30000,Excellent,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,9,0,1,,0
"Like New Dell Latitude 7490, i5 8th Gen DHA Phase 5, Lahore•4 days ago Call Chat",65000,New,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"Lenovo Thinkpad T540P Core i7 USA | 1 GB Graphic - 180GB SSD - #Lenovo Chowk Yadgar, Peshawar•1 week ago Call Chat",39500,Used,4,1,0,,180.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo 500e Chromebook/Touch screen/360°/Play Store upported till 2029 Korangi, Karachi•4 weeks ago Call Chat",11000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7390 2-in-1 (Touch Screen) for Sale | Clean Condition Khalid Bin Walid Road, Karachi•13 hours ago Call Chat",55000,Good,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,13.0,0,0,7,0,3,,0
"Mac Book Pro 2017 PIA Housing Scheme - Block A1, Lahore•2 hours ago Call Chat",73000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,2.0,0,0,5,0,1,2017.0,0
"Laptops 10,000-15000-18000-20000-30000-40000-50000 Main Boulevard Gulberg, Lahore•4 weeks ago Call Chat",10000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP EliteBook 840/845/850/830/1030 |1040| G10 G9 G8 G7 at ABID COMPUTER Cantt, Multan•7 hours ago Call Chat",76000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,7.0,0,0,830,0,3,,0
"HP Elitebook 735G6 Ryzen 7 3700U = i7 8th Gen 8GB RAM 256GB SSD ! Saddar, Rawalpindi•1 week ago Call Chat",59900,Used,4,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Core i7 i5 10th 11th 12th Generation Dell Laptop | Mix Models FHD 1080 Allama Iqbal Town - Huma Block, Lahore•4 weeks ago Call Chat",58000,Used,4,1,12,,,0,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Laptops | Core i3, i5, 17 | 4th to 13th Gen (8gb 125gb- 256gb) Hall Road, Lahore•3 weeks ago Call Chat",22000,Used,3,1,13,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"laptop on installment I.I. Chundrigar Road, Karachi•4 weeks ago Call Chat",9900,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Dell Latitude 5580 Core i5 7th Gen | 16GB RAM | 256GB Islampura, Lahore•4 days ago Call Chat",49900,Used,3,1,7,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Acer Aspire ES1-523-231L Laptop for Sale | 4GB RAM | 1TB HDD Johar Town, Lahore•4 days ago Call Chat",17500,Used,2,0,0,4.0,1024.0,1,0,0,15.6,0,0,0,0,0,0,0,1,,0,0,5,0,2,,0
"Dell Latitude 7400 i7 8th Generation 8gb Ram 256gb SSD 14"" Touch Disp Bahria Town Main Boulevard, Lahore•3 weeks ago Call Chat",59999,Used,4,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,1,0,1,0,,0,0,5,0,3,,0
"Lenovo Yoga 370 X360 Core i5 7th Gen | Touchscreen Stylus | 8GB 256 G Waraich, Lahore•3 weeks ago Call Chat",56000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Hp ProBook | 440 G4 Core i5 7th Generation | imported laptop Defence Raya, Lahore•1 week ago Call Chat",45000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"laptop | HP EliteBook 830 G6 | core i5/8th Gen | 8gb RAM/256GB SSD Jamshed Town, Karachi•4 weeks ago Call Chat",53999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Microsoft surface book 2 Monticello Square, Islamabad•10 hours ago Call Chat",94000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,10.0,0,0,5,0,1,,0
"hp laptop | Notebook 255 G7 | AMD Athlon Silver | 8/256GB Johar Town, Lahore•2 weeks ago Call Chat",38000,Used,2,0,0,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook x360 Core i5 7th Gen | 8GB RAM | 512GB SSD | Touchscreen Allama Iqbal Town, Lahore•3 days ago Call Chat",75000,Used,3,1,7,8.0,512.0,2,0,0,15.6,0,0,0,0,1,0,1,0,,0,0,5,0,3,,0
"Lenovo Yoga 370 X360 Core i5 7th Gen | Touchscreen Stylus | 8GB 256 G Waraich, Lahore•3 weeks ago Call Chat",56000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Hp Z Book Studio G3 Garden Town, Islamabad•13 hours ago Call Chat",78000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,13.0,0,0,5,0,3,,0
"Lenevo Laptop T540p | Core i5 4th Gen | Graphic Design & Gaming Laptop Gulshan-e-Iqbal, Karachi•4 weeks ago Call Chat",23500,Used,3,1,4,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,1,,0
"HP Core i7 4th Gen Business Laptop Gulberg 1, Lahore•2 days ago Chat",39000,Used,4,1,4,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"SALE Panasonic Hp Elitebook 850 G6 8th gen Dell HP Lenovo Panasonic Gulshan-e-Iqbal Town, Karachi•3 weeks ago Call Chat",20000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 840/845/850/830/1030 |1040| G10 G9 G8 G7 at ABID COMPUTER Cantt, Multan•7 hours ago Call Chat",76000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,7.0,0,0,830,0,3,,0
"HP Elitebook X360 1030 G3 Core i5, 8th Gen Main Boulevard Gulberg, Lahore•3 days ago Call Chat",68000,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 840 G6 – 8th Gen | Core i7 | 8GB | 256GB Laptop stock Ava Faisal Town, Lahore•4 weeks ago Call Chat",70000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7490 i7 8th Generation 8gb Ram 256gb SSD 14"" Touch Disp Bahria Town Main Boulevard, Lahore•3 weeks ago Call Chat",59999,Used,4,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,1,0,1,0,,0,0,5,0,3,,0
"Core i5 8th Gen | 8GB RAM | 128GB SSD | Gaming Laptop Johar Town, Lahore•2 weeks ago Call Chat",32000,Used,3,1,8,8.0,128.0,2,0,0,15.6,0,0,0,1,0,0,1,0,,0,0,5,0,1,,0
"HP ELITEBOOK 840 G5/G7/G8 Gulberg 3, Lahore•1 day ago Call Chat",57000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"laptop | HP ProBook 650 G8 | core i5/8th Gen | 8gb RAM/256GB SSD Bahadurabad, Karachi•3 weeks ago Call Chat",80999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Apple Macbook Pro 2023 - 16"" M2 MAX Techno City, Karachi•5 days ago Call Chat",8000,Used,5,3,13,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2023.0,0
"MacBook Pro 14 Inches Model Town, Gujranwala•4 weeks ago Call Chat",9000,Used,2,0,0,,,0,0,0,14.0,0,0,0,0,0,0,0,0,,0,0,5,0,5,,0
"Lenovo Core i3 Laptop | Dual Battery | 8 Hours Backup | Warranty Khanewal Road, Jahanian•1 week ago Call Chat",33000,New,2,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,8.0,1,0,5,1,3,,0
"Lenevo Laptop T540p | Core i5 4th Gen | Graphic Design & Gaming Laptop Gulshan-e-Iqbal, Karachi•4 weeks ago Call Chat",23500,Used,3,1,4,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,1,,0
"HP core i5 laptop 2.40ghz 4gb ram 250gb rom camera Ayub National Park, Rawalpindi•3 weeks ago Call Chat",18999,Used,3,1,0,4.0,250.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 5300 3310 3380 5420 Dell Laptop Also Availabl Wholesale Main Boulevard Gulberg, Lahore•6 days ago Call Chat",27999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
