title,price,brand,model,condition,type,description,url,processor_tier,processor_brand,processor_generation,ram,storage,storage_type_score,gpu_tier,has_dedicated_gpu,screen_size,is_fullhd,is_4k,is_2k,is_gaming,is_touchscreen,is_2in1,has_ssd,has_hdd,battery_wh,is_new,is_used,condition_score,has_warranty,brand_premium,model_year,has_backlit,processor_score,storage_score,graphics_score,gaming_score,portability_score,features_score,capacity_score,age,age_factor,premium_spec_score
Hp elitebook 820,25000.0,HP,Elite Book,Used,Laptop,Description SSD 128gb ram 8gb ddr3 Intel 2.4 graphics 113Mb,https://www.olx.com.pk/item/hp-elitebook-820-iid-1105435044,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,73.67999999999999
Dell Latitude E5570 laptop,57000.0,Dell,Latitude,Used,Laptop,"Description Dell Latitude E5570 Laptop

core i7 6th generation 
8 gb ram 
512 Gb SSD hard 
2 Gb graphics card 

condition bilkul okay he",https://www.olx.com.pk/item/dell-latitude-e5570-laptop-iid-1105349083,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,73.67999999999999
Core i5 i7 5th 6th 7th 8th 10th 11th 12th Gen Laptop Lenovo thinkpad,43000.0,Lenovo,,Used,Laptop,"Description Core i5 / i7  8th 10th 11th 12th Generation Laptop
UK / DUBAI Imported Laptops. 
DE LL - H P - LENO VO

Feel Free to Call And Discuss OR Contact On whatsapp
 (View phone number) 
03/28 09/1111/9

~ 8GB Ram / 16GB Ram (Extend Able)
~ 256GB / 512GB SSD. (Extend Able)
~ 12""/ 13""/ 14""/ 15.6"" Inch Screen HD Graphics

~ Non Repaired Laptops
~ Perfect Battery Timing 
~ Along Genuine Charger. 

~ Excellent Machines. 
~ Slim Laptops 
~ Light Weight 

~ Totally Faultless laptop. 
~ Not Locally Used
~ CHECK WARRANTY AVAILABLE

- NVIDIA , RADEON GRAPHIC CARD 
Laptops are Also Available -

H P / D ELL / LEN OVO
Core i3 / i5 / i7 
2nd Generation 3rd Generation 
4th Generation 5th Generation 
6th Generation 7th Generation 
8th Generation 10th Generation 

Available At Lowest Prices As Compared to Market. 

Feel free To Contact And Discuss. 

PLEASE CONTACT on whatsapp or Call Directly for More Details. 
0/3/2/8 /0/9/1/1/1/1/9",https://www.olx.com.pk/item/core-i5-i7-5th-6th-7th-8th-10th-11th-12th-gen-laptop-lenovo-thinkpad-iid-1100751900,4,1,12,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,32.0,5.12,0,12.0,7.800000000000001,0,17.536,,,151.68
HP Victus 15 Gaming Laptop – Intel Core i5 12th Gen | 16GB RAM | 512G,19000.0,HP,,Used,Laptop,"Description HP Victus 15 Gaming Laptop is built for gamers and creators who demand high performance, smooth visuals, and reliability in a stylish package. Powered by a 12th Gen Intel Core i5 processor with 12 cores, this laptop delivers exceptional multitasking and gaming performance with efficient power usage. It’s paired with 16GB DDR4 RAM, ensuring lag-free multitasking and faster load times across demanding applications. ( LIKE A BRAND NEW )

The dedicated NVIDIA GeForce RTX 3050 4GB GPU brings modern gaming to life with ray tracing support and AI-enhanced graphics, offering a great experience across AAA titles and creative workflows. The 15.6"" Full HD display with a 144Hz refresh rate ensures ultra-smooth gameplay, reduced motion blur, and a more immersive viewing experience. 

With a fast 512GB NVMe SSD, you'll enjoy quick boot times, rapid game loads, and plenty of space for your files and media. The backlit keyboard adds a premium touch and makes late-night gaming or work easier. 

Key Features:

Intel Core i5 12th Gen Processor (12 Cores) – High-efficiency hybrid architecture for gaming and productivity

16GB DDR4 RAM – Seamless multitasking and system responsiveness

512GB NVMe SSD – Fast storage for games, software, and media

NVIDIA GeForce RTX 3050 4GB – Smooth graphics performance with ray tracing and DLSS support

15.6"" FHD Display (1920×1080) – Crisp visuals with a 144Hz refresh rate for fluid gameplay

Backlit Keyboard – Comfortable typing with enhanced visibility in low light

Modern Design – Sleek and stylish with efficient thermal management

Windows 11 Ready – Latest OS support with gaming optimizations",https://www.olx.com.pk/item/hp-victus-15-gaming-laptop-intel-core-i5-12th-gen-16gb-ram-512g-iid-1104442789,3,1,12,16.0,256.0,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,3,,0,29.0,5.12,0,18.0,7.800000000000001,0,16.636,,,142.68
HP ELITEBOOK 840 G5 / 840 G7 / 840 G8 / 845 G8 / 850 G6 / 850 G7 /850,58000.0,HP,Elite Book,Used,Laptop,"Description HP ELITEBOOK 840 G5
Core i5 8th Gen
8 GB RAM DDR 4
256 GB SSD nvm,e
FHD Display
glass touch screen
metal body
condition 10/10
Quantity Available. 
. . 
rate final ha. 
,,
Warranty Available
local use & Repair Life time warranty. 
Delivery Available All over Pakistan. . 

. 
840 G7 / 840 G8 / 845 G8 / 850 G6 / 850 G7 /850 G8/ 840 G6 ALL AVAILABLE.",https://www.olx.com.pk/item/hp-elitebook-840-g5-840-g7-840-g8-845-g8-850-g6-850-g7-850-iid-1104878708,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,73.67999999999999
"HP ProBook Core i5 8th GEN 17” FHD LED, 2GB Nvidia Graphic 16GB/256GB",55000.0,HP,ProBook,Used,Business,"Description HP PROBOOK – BIG 17” DISPLAY 
Specs:
 Intel Core i5 – 8th Generation
 2GB Dedicated Nvidia Graphics
 17"" Full HD 1080p LED Display
 16GB DDR4 RAM
 256GB SSD Storage
 2 Hours Battery Backup
 Original HP Charger Included
 Price: Rs 55,000 (Final – No Bargain)",https://www.olx.com.pk/item/hp-probook-core-i5-8th-gen-17-fhd-led-2gb-nvidia-graphic-16gb256gb-iid-1103595955,3,1,8,16.0,256.0,0,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,3,,0,23.0,5.12,0,10.0,7.800000000000001,2,14.835999999999999,,,124.68
macbooks. i5 i7 i9 M1 M2 M3 m4 Apple MacBook/apple imac all in one,22000.0,Apple,MacBook Pro,Used,MacBook,"Description Apple MacBook and all apple iMac all in one available 

Apple MacBook Pro retina display M1 chip 
16/512
16/256
13.3 display 
with original charger 

Apple MacBook Pro retina display 2019 i9
32/512
16inch display 
4 GB graphics 
qty available 

Apple MacBook Pro retina display 2019 i7
32/1 tb SSD 
16inch display 
4 GB graphics 
qty available 

Apple MacBook Pro retina display M1 chip 2020
16 GB ram 
512 GB SSD 
13.3 display 

Apple MacBook Pro retina display M1 pro chip 2021
16/512
14inch display 
38 cycle 100 health 

Apple MacBook Pro retina display M1 chip 2020
16/256
13.3 display 

Apple MacBook Pro retina display M1 pro chip 2021
32/512
14inch display 

Apple MacBook Pro retina display M4 chip 
16/512
14inch display 

macbook air M2
8/256
13.3 display 
qty available 

Apple MacBook Pro retina display M2 chip 
16/1tb SSD 
13.3 display 

Apple MacBook Pro retina display M2 chip 
16/256
13.3 display 


Apple MacBook air M1 chip 2020
8/256
13.3 display 

Apple MacBook air M2 chip 
24/1 tb SSD 
13.3 display 

Macbook air M3
24/1 tb SSD 
15inch display 
Midnight blue 
100 health 

Macbook air M3
16/512
15inch 
8 months warranty 
Complete box 

Apple MacBook air M3 
16/256
15inch display 
Non active 

Apple MacBook Pro retina display M1 pro chip 
32/512
14inch display 

Apple MacBook Pro retina display M2 pro chip 2023
16/512
14inch display 

Macbook air M2
8/256
15inch display 

Macbook pro M1 14inch 
16/512
14inch 

Macbook pro M1 14inch 
16/1 tb SSD 
14inch 


Macbook pro M2
16/512
16inch 

Apple MacBook Pro retina display M1 max
32/1 tb SSD 
16inch display 

Apple MacBook Pro retina display M1 max
64/1 tb 
16inch display 

Apple MacBook air M4 chip 
24/512
15inch display 

Apple MacBook Pro retina display 2019 i7
16/512

Macbook pro M1 chip 
8/256
13.3 display 
210
Complete box 

Macbook pro M2
16/256
13inch 
315
Complete box 

Macbook pro M2
8/256
13inch

Macbook pro M2
32/512
14inch display 
Complete box 

Apple MacBook Pro retina display M1 pro chip 2021
16/512
16inch display 

Apple MacBook Pro retina display M1 pro chip 2021
32/512
16inch display 

Apple MacBook Pro retina display 2019 i7
16/512
16inch display 
4 GB graphics 

Apple MacBook Pro retina display 2020 i5
16/512
13.3 display 

Apple MacBook Pro retina display 2019 i7
16/512
16inch display 
4 GB graphics 

Apple MacBook Pro retina display 2019 i9
16 GB ram 
1tb SSD 
16inch display 
4 GB graphics 

Apple MacBook Pro retina display 2019 i9
32/512
4 GB graphics 

Apple MacBook Pro retina display 2019 i5
16/512
13.3 display 

Apple MacBook Pro retina display 2020 i5
16/512
13.3 display

Apple MacBook Pro retina M1 max
32/512
16inch display 

Apple MacBook Pro retina display M1 pro 
32/1 tb SSD 
16inch display 

Apple MacBook Pro retina display M1 pro 
64/1 tb SSD 
16inch 

Apple MacBook Pro retina display 2018 i7
16/512
15inh display 

Apple MacBook Pro retina display 2018 i5
16/256
13.3 display 

Macbook pro 2017

Macbook pro M3 
18/512
14inch display 

Apple MacBook air M1 chip 
16/256
13.3 display 

Apple MacBook air M2 chip 
8/256
13.3 display 

Apple MacBook Pro retina display 2019 i7
16/512
15inch",https://www.olx.com.pk/item/macbooks-i5-i7-i9-m1-m2-m3-m4-apple-macbookapple-imac-all-in-one-iid-1103453172,5,1,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,,0,17.0,5.12,0,14.0,7.800000000000001,0,13.036,,,177.8
macbook air | M1 Air | 13 inch | M1 Air 2020 | M chip,14500.0,Apple,MacBook Air,Used,MacBook,"Description Macbook Air M1 2020 13”
8GB RAM 256GB SSD 
Silver & Space Grey colours available 
HUGE QUANTITY AVAILABLE!!!

Shop Address: 

Prolap, Shop # 61-B, 3rd Floor, Hafeez Center, Gulberg 3, Lahore. 

  (View phone number)",https://www.olx.com.pk/item/macbook-air-m1-air-13-inch-m1-air-2020-m-chip-iid-1104801469,5,3,11,16.0,256.0,0,0,0,13.0,0,0,0,0,0,0,0,0,,0,0,5,0,5,2020.0,0,37.5,5.12,0,14.0,13.0,0,19.186,5.0,0.4723665527410147,280.3
Macbook Air 2017,44000.0,Apple,MacBook Air,Used,MacBook,"Description “Whatsapp only” OLX chat ka notification nahi atta


Macbook Air 2017
Screen Size: 13.3 inch
Processor: Core i5
RAM: 8 GB
SSD: 256 GB
Condition: 10/10",https://www.olx.com.pk/item/macbook-air-2017-iid-1105307813,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2017.0,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,8.0,0.30119421191220214,122.8
Microsoft surface Pro 5 | core i5 7th gen | 2k | 2 in 1 | Detachable,38400.0,Others,Others,New,Ultrabook,"Description Model || Microsoft surface pro 5 | 
2 in 1 detachable || 
Processor || core i5 7th generation 
RAM  || 8GB || DDR4
Storage || SSD NVME | 256 GB | 
Display Size || 12.3 inches | IPS | 2k ( 2736×2824 ) Full HD screen  ||
 Multi touch and pen supported
Face lock || Detachable || Slim and smart || 
6 to 7 hours battery timing || webcame || 
Graphic || intel graphics 620 HD shared || Double camera back and front HD || 
|| Dual Camera || FHD | anti glare | touch screen | tablet || 4k supported ||
condition || 10/10 like new and fresh. 
Window 10  || Fresh importat || backlite keyboard 
***
 *Price=38400* /-
***
Contact On whats app 0/3/1/1/2/2/2/8/8/5/2
whats app 
. 
 *Cash one delivery available all over Pakistan* 
. 
*Quantity available*
. 
COD over all Pakistan 
Price final hai kindly serious buyers contact me
Best laptop | laptop for sale | budget laptop | best laptop 2025 | used laptop in Pakistan | student laptop | gaming laptop | office laptop | laptop in Faisalabad | online | freelancer | slim & lightweight | ideal for office , study and casual.",https://www.olx.com.pk/item/microsoft-surface-pro-5-core-i5-7th-gen-2k-2-in-1-detachable-iid-1104648264,3,1,7,16.0,256.0,0,0,0,15.6,0,0,1,0,0,1,0,0,,0,0,5,0,1,,0,21.5,5.12,0,10.0,7.800000000000001,3,14.386,,,40.06
Dell Core i5 Good Condition,35000.0,Dell,Latitude,Used,Business,"Description Dell  Core i5 ,2 gb graphic card ,16 gb Ram",https://www.olx.com.pk/item/dell-core-i5-good-condition-iid-1105310798,3,1,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,7,0,3,,0,11.0,5.12,0,10.0,7.800000000000001,0,11.236,,,88.67999999999999
Pro M1 chip 13 inch macbook 2020 Urgent Sale,19700.0,Apple,MacBook Pro,Used,MacBook,"Description Selling macbook pro m1 13 inch
2020 year 

8 gb ram
512 gb storage


361 battery cycles 
Health : 85% 

Condition : 9/10

No dent no scratch 

Just buy and use without any problem

Nevery opened or repaired 
Pure genuine condition

No box
Only original charger and cable available

No time wasters plz. 
Only call if you are serious buyer for quick deal",https://www.olx.com.pk/item/pro-m1-chip-13-inch-macbook-2020-urgent-sale-iid-1103207733,5,3,11,16.0,256.0,0,0,0,13.0,0,0,0,0,0,0,0,0,,0,0,5,0,5,2020.0,0,37.5,5.12,0,14.0,13.0,0,19.186,5.0,0.4723665527410147,280.3
Dell Latitude | 5410 Core i5 10th Generation | imported laptop,62000.0,Dell,Latitude,Used,Laptop,"Description Phone# 03/19/91/75/448 CONTACT WHTSAPP&CALL 15 DAYS CHECK WARRANTY 

SHOP AT OS LAPTOPS STORE 

DELL LATITUDE 5410

Key Specifications
- *Processor*: Intel Core i5 10th Generation (i5-10210U or i5-10310U)
    - Processor Speed: 1.6 GHz up to 4.2 GHz or 1.7 GHz up to 4.4 GHz
- *RAM*: 8GB DDR4 RAM (expandable)
- *Storage*: 256GB NVMe SSD
- *Display*: 14-inch Full HD (1920 x 1080) or HD (1366 x 768) display
- *Graphics*: Intel UHD Graphics 620 Integrated Graphics

Additional Features

• Keyboard:
   - Backlight keyboard 
- *Ports*:
    - USB-A ports (including USB 3.1 Gen 1)
    - USB-C port (with Thunderbolt 3 support, on some models)
    - HDMI port
    - DisplayPort
    - Ethernet (RJ-45)
- *Connectivity*:
    - Wi-Fi 6 (802.11ax)
    - Bluetooth 5.0
- *Security*:
    - Smart Card reader (optional)
    - Trusted Platform Module (TPM)
- *Camera*: HD webcam
- *Operating System*: Windows 10 Pro or other options

Physical Characteristics
- *Weight*: Approximately 1.4 kg (3.1 lbs)
- *Dimensions*: Not specified
- All working perfectly 

++++++++++++++++++++++++++++++++++++++++++++

Price:- 62,000/- 

Shop Timing: (11am–9:00pm)

Location: IT Tower Gullbreg III Lahore 

My Google ""OS Laptops store""for pin location 

 Website:- oslaptopstore. com 

Phone# 03/19/91/75/448 CONTACT WHTSAPP&CALL 15 DAYS CHECK WARRANTY",https://www.olx.com.pk/item/dell-latitude-5410-core-i5-10th-generation-imported-laptop-iid-1104841519,3,1,10,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,26.0,5.12,0,10.0,7.800000000000001,0,15.736,,,133.68
Lenovo ThinkPad T14 i7-10th Gen 32GB RAM 512GB SSD IPS Touch Screen,84999.0,Lenovo,ThinkPad,Used,Laptop,"Description Lenovo ThinkPad T14 Gen 1 “i7-10th Gen 32GB RAM 512GB SSD” 14 inch IPS Anti-glare Touch Screen Display

BEST PRICE OFFER's

Quick Specs:
10th Gen Intel Core i7 10th turbo boost up to 4.80Ghz
32GB RAM 2667 Mhz Memory LPDDR4X 
512GB SSD NVME Flash Storage
1920 x 1080 WUXGA Resolution
14-Inch Size Screen
IPS 400 Nits Anti-glare Screen Display
16GB Total Graphics Memory
Dolby audio (Speaker)

Package includes: 
• Original Charger 65W Type C

Office 2021 Pro Plus Activated life time (Activation)

Genuine Windows 10 Professional 

Photoshop, Premier Pro, Illustrator, Visual Packages, Direct X 12; Coral Draw etc. 

6 Month’s Laptop Warranty. 
Visit My laptop store For more Information. 

Office location : Sapphire Heights 02, H-13 Islamabad, Ground Floor (Flat 04).",https://www.olx.com.pk/item/lenovo-thinkpad-t14-i7-10th-gen-32gb-ram-512gb-ssd-ips-touch-screen-iid-1096389250,4,1,10,32.0,512.0,2,0,0,15.6,0,0,0,0,1,0,1,0,,0,0,5,0,3,,0,29.0,30.240000000000002,0,16.0,7.800000000000001,2,24.572,,,198.36
Lenovo AMD A6  .  .  .  .  17 Inchs Screen,50000.0,Lenovo,ThinkPad,Used,Laptop,"Description 8 Gb Ram
1 TB Memory
128 Gb SSD
4 GB Graphic Card That can run Gta 5 Smoothly 
17 Inchs Display
1 Hour 30 minutes Battary Time
New Genuine Adaptor 
Great Wifi Range easilty Connect To Far Routor Where Mobile Is not Connecting
Thats It i dont know any thing More if u want to know whatsapp me i will send u a video and a pdf of specs 
Contact o322557o736. . . 
Price 55 Thousand",https://www.olx.com.pk/item/lenovo-amd-a6-17-inchs-screen-iid-1105434747,2,0,0,16.0,256.0,0,0,0,17.0,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,6.0,5.12,0,8.0,5.0,0,9.736,,,73.67999999999999
Lenovo ThinkBook i7 13th Gen | 8GB RAM | 512GB SSD | FHD Display,15000.0,Lenovo,Others,New,Laptop,"Description Barely used
condition 10/10",https://www.olx.com.pk/item/lenovo-thinkbook-i7-13th-gen-8gb-ram-512gb-ssd-fhd-display-iid-1104877054,4,1,13,8.0,512.0,2,0,0,15.6,1,0,0,0,0,0,1,0,,0,0,5,0,3,,0,33.5,30.240000000000002,0,10.0,7.800000000000001,2,16.322,,,139.86
"Apple Macbook Air 2020, Core i5, 256GB SSD, 8GB Ram, Magic Keyboard",11400.0,Apple,MacBook Air,Used,MacBook,"Description Slightly used Laptop with very good condition and with below stated specifications:

MacBook Air 2020
Intel Core i5
8GB RAM 
256GB Apple flash storage SSD 
13 inches Ratina Display screen size, 
Full-Size Backlit Magic Keyboard 
Excellent battery backup 
100% errors & faults free,
No Repair and No MDM Lock Guarantee
If you need any further information, please don’t hesitate and contact @ O 3 2 I - 4 3 I 2 O 8 3",https://www.olx.com.pk/item/apple-macbook-air-2020-core-i5-256gb-ssd-8gb-ram-magic-keyboard-iid-1105407382,3,1,0,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,2020.0,0,11.0,25.12,0,8.0,7.800000000000001,0,8.036000000000001,5.0,0.4723665527410147,107.80000000000001
Lenovo IdeaPad 510,38000.0,Lenovo,IdeaPad,Used,Business,Description Lenovo IdeaPad 510-15ISK 80SR. Core i7 6th Gen. 8GB RAM. 256GB SSD. Mint condition. Lightly used. No parts replaced. Original battery. Original charger. Hinge is very slightly loose.,https://www.olx.com.pk/item/lenovo-ideapad-510-iid-1104431603,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,73.67999999999999
HP EliteBook | Core i5 8th Gen | 8GB RAM | 256GB SSD |,65999.0,HP,Elite Book,Used,Business,"Description HP EliteBook Laptop in 10/10 condition, used with great care (one-hand use only). Perfect for students, professionals, and office work. 

 Specifications:

Processor: Intel Core i5 8th Generation

RAM: 8GB DDR4

Storage: 256GB SSD (fast boot & smooth performance)

Operating System: Windows 11 Pro (Activated)

Condition: Excellent (10/10), neat & clean

 Ideal for multitasking, online work, study, and everyday use. 
 WhatsApp for details: 0/3/0/3/7/6/6/9/5/3/9",https://www.olx.com.pk/item/hp-elite-book-iid-1105324179,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0,23.0,25.12,0,8.0,7.800000000000001,0,11.636,,,100.68
Hp Elitebook i-7 8th Gen 16gb ram / 512 SSD Lush Condition,82000.0,HP,Elite Book,Used,Laptop,"Description HP EliteBook 840 G6 - Core i7 8th Gen | Touch Display | 16GB RAM | 512GB SSD | Type-C Charging | Fingerprint

 Processor: Intel Core i7 8th Generation
 RAM: 16GB
 Storage: 512GB SSD (Fast Boot + Smooth Performance)
 Display: 14"" Touchscreen Glass Display – Crystal Clear View
 Fingerprint Scanner: Yes – Fast & Secure Login
 Battery Backup: 3 hours
 Charger: Type-C Original Charger
 Build: Sleek & Premium – Perfect for Office, Students & Freelancers
 Condition: 10/10 – Neat and Clean (No Faults)

 Ideal for: Online work, freelancing, designing, office tasks, and daily use. 

 Location: Commercial market Rawalpindi
 Serious buyers only! No time wasters please.",https://www.olx.com.pk/item/hp-elitebook-i-7-8th-gen-16gb-ram-512-ssd-lush-condition-iid-1104741677,2,0,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0,6.0,25.12,0,8.0,7.800000000000001,0,9.736,,,73.67999999999999
Core i5 i7 10th 11th 12th Generation Laptop Slim FHD 1080 Touch Dell,68000.0,Dell,,Used,Business,"Description Core i5 i7 10th 11th 12th Generation Laptop
UK / DUBAI Imported Laptops. 
DE LL - H P - LEN OVO

Feel Free to Call And Discuss OR Contact On whatsapp
03/29 /03/7777/3
 (View phone number) 

Core i5 i7 3rd 4th 5th 6th 7th 8th 10th 11th Gen Available 
(Visit My Profile to Check More Adds)

~ 8GB Ram / 16GB Ram (Extend Able)
~ 256GB / 512GB SSD. (Extend Able)
~ 12""/ 13""/ 14""/ 15.6"" Inch Screen HD Graphics

~ Non Repaired Laptops
~ Perfect Battery Timing 
~ Along Genuine Charger. 

~ Excellent Machines. 
~ Slim Laptops 
~ Light Weight 

~ Totally Faultless laptop. 
~ Not Locally Used
~ CHECK WARRANTY AVAILABLE

- NVIDIA , RADEON GRAPHIC CARD 
Laptops are Also Available -

H P / DE LL / LEN OVO
Core i3 / i5 / i7 
2nd Generation 3rd Generation 
4th Generation 5th Generation 
6th Generation 7th Generation 
8th Generation 10th Generation 

Available At Lowest Prices As Compared to Market. 

Feel free To Contact And Discuss. 

PLEASE CONTACT on whatsapp or Call Directly for More Details. 
0/3/2/9/0/3/7/7/7/7/3",https://www.olx.com.pk/item/core-i5-i7-10th-11th-12th-generation-laptop-slim-fhd-1080-touch-dell-iid-1086435982,4,1,12,16.0,256.0,0,0,0,15.6,1,0,0,0,1,0,0,0,,0,0,5,0,3,,0,32.0,5.12,0,12.0,7.800000000000001,4,17.536,,,151.68
Dell Latitude 5400 Intel Core i5-8365U,49000.0,Dell,Latitude,Used,Business,"Description Dell Latitude 5400
Intel Core i5-8365U
4 Cores 6MB L3 Cache
8GB RAM DDR4
256 SSD NVMe 
14"" Full HD Display 
Backlit Keyboard 
With Orignal Charger

FOR MORE INFO CONTACT ON WHATSAPP
0304/4100/945

HEADONE SYSTEM:
Shop # 57-C, 1st Floor Hafeez center Lahore",https://www.olx.com.pk/item/dell-latitude-5400-intel-core-i5-8365u-iid-1104792026,3,1,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,11.0,5.12,0,10.0,7.800000000000001,0,11.236,,,88.67999999999999
Dell Latitude 5410 | Core i5 - 10th Generation (Quad Core) Best Laptop,55000.0,Dell,Latitude,Used,Business,"Description Assalam O Alaikum


Welcome to TECHNO X LAPTOP'S

-All our laptops are freshly imported and guaranteed to be original. None of them are locally used or repaired in Pakistan. We also offer A 100 days Written warranty for your peace of mind. In all over Pakistan, only Techno X Laptops offer an extensive 100-day complete warranty — even on used laptops. 

------------------------------------------

Product Details:

__Dell Latitude 5410__
-Processor: Core i5 - 10th Generation (Quad Core)
-RAM: 08GB DDR4
-Storage: 256GB SSD
-Display: 14"" FHD (1920*1080) p
-Backlit Keyboard ⌨
-GPU: Intel HD Graphics
-Shared GPU: 04GB Graphic Memory
-Charger: Genuine Dell Charger
~Price Single Piece: 58K
~Price Quantity: 55K
--------Warranty 100. Days

-100% Original Warranty Stock – No Local Used, Directly Imported

-All Types of Laptops, Chromebooks & MacBooks Available

-We Deal In:
__Windows Laptops, School Chromebooks, Official Use Laptops, MacBooks & More, Wholesale Rates for Bulk Orders_


For More Details, Kindly WhatsApp Us to View Our Complete List, Catalogue, and Model Details. 
Feel Free To Contact US. 
0/3/2/2/4/3/5/0/5/0/5
0/3/0/0/8/8/0/5/0/0/4

Office Adress: 
Techno X Laptops M Floor Shop No: M-19-20 Siddique Centre, Jail Rd, Block H Gulberg 2, Lahore, Punjab, Pakistan",https://www.olx.com.pk/item/dell-latitude-5410-core-i5-10th-generation-quad-core-best-laptop-iid-1105347389,3,1,10,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,26.0,5.12,0,10.0,7.800000000000001,0,15.736,,,133.68
